text,rating,label
"Pergi ke sana beberapa bulan yang lalu untuk kunjungan singkat. Saya tidak pernah suka dengan layanan. Staf adalah sangat sopan, menyenangkan dan sangat akomodatif terutama f&b staf. Kami tidak cukup beruntung untuk dapat berbicara dengan manajer f&b tuan Ebsant. Kami memutuskan untuk tidak makan malam dengan cahaya lilin di menit terakhir pemberitahuan untuk staf. Namun mr. Ebsant cukup baik untuk mari kita memiliki makan malam pribadi & ia mengatur kami makan malam oleh pohon besar. Kami pra-memerintahkan makanan dan minuman baik sebelum dan itu jauh lebih lezat dan tepat waktu. Pasti akan kembali lagi untuk membawa teman lainnya seperti aku akan hostingymg x ' mas siang di tempat anda. Layanan menjaga yang baik!",5,Positif
"Kami menginap di kamar nomor 230, itu adalah sebuah restoran yang sangat baik dan tidak memiliki fasilitas yang sama sebagai pesaing saya ditemukan di grand menabrak... mereka menawarkan semua fasilitas. Ini adalah hotel yang nyaman untuk keluarga, pasangan, penyelam... Jika anda ingin tinggal di sebuah hotel terawat dengan baik, layanan sangat baik, fasilitas yang baik, saya akan menyarankan anda untuk memilih hotel ini. 

Terima kasih",5,Positif
sangat sedikit hotel. layanan yang sangat baik. Panorama yang bagus. Tempat menginap yang terbaik hotel di manado. Super bersih. Super kamar yang luas. Kamar yang bersih dan nyaman. Ruang kebugaran bagus. Untuk jenis breakgast. Akan kembali segera. Terima kasih untuk layanan anda.,5,Positif
"Terima kasih untuk pengalaman menginap yang menyenangkan! Staf benar-benar ramah dan membantu dan kami tidak dapat terima mereka cukup untuk membuat kami tinggal begitu menyenangkan. Tujuan utama kami adalah untuk menyelam, dan itu adalah pengalaman yang luar biasa! Terima kasih untuk tim menyelam (esp mencempung Koshin & master Fiedy). Di dermaga pribadi di sanggraloka ini memudahkan untuk mengatur penyelaman. Pemandangan yang indah & perahu. Pasti tempat untuk tinggal di jika tujuan utama anda adalah untuk menyelam!",4,Positif
"Suasana Tenang...
Kamar bersih...
Dekat laut...
Pelayanan cepat dan ramah...
Lokasi jauh dari pusat kota, pusat keramaian dan tidak ada restaurant yg dekat selain dalam hotel.
Cocok utk honeymoon...
Kolam renang bersih...
Dekat ke Bunaken...
Bisa sewa peralatan diving atau snorkling.",5,Positif
Tempat ini sangat nyaman dan staf sangat ramah... sangat direkomendasikan untuk liburan... mencintai tempat ini... terima kasih grand menabrak u u memberikan perawatan terbaik bagi kami... saya dan teman saya sangat senang untuk berada di sini... berharap untuk kembali ke sini...,5,Positif
"Menjadi padi refund, saya terkesan untuk menyelam dengan dive center di grand menabrak! Kualitas dan keramahan dari staf-indonesia dan internasional, kualitas yang sangat baik, kualitas semua peralatan, kecepatan kapal menyelam (wow!) dan terakhir namun tak kurang pentingnya kualitas menyelam: semua luar biasa!
Saya telah menyelam dengan instruktur dan menyelam master Koshin Joddy, membuat banyak bersenang-senang dengan instruktur dan manajer dan anwar, di antara kamar, tidak makan siang terbaik yang pernah saya telah di dive center; )
Aku bisa sangat merekomendasikan the dive center grand menabrak!
Kami tinggal di resor ini di wisma 4Fish. Grand menabrak itu sendiri memiliki 'pembukaan lembut' pada bulan juli dan agustus 2015 setelah menjadi direnovasi.",5,Positif
"Waktu aku datang ke sini Firat, tempat seperti bali... pelayanan yang baik dari staf, yang benar-benar sempurna untuk sarapan... aku melihat pegunungan dan orang-orang dan terasa seperti rumah... sangat cocok bagi yang ingin bersantai dan hanya... Saya pernah menginap di hotel lain di manado tapi aku tidak bisa menemukan keyek di sini sebelum... Lima jempol untuk grand menabrak",5,Positif
"Resort ini mempunyai area outdoor yang cukup luas.
Terdapat juga dive center untuk wisatawan yang senang diving tentunya di Bunaken.
Terdapat restaurant dengan menu dan rasa yang cukup bagus.
Ada koloma renang dan yang paling menarik ada Big Tree Cafe (tempat makan 2 lantai dengan view Laut dan Gunung) di samping Pohon yang cukup besar dan tinggi.
Selain kamar resort ini juga dilengkapi dengan cottage dan juga ada president suite yang dilengkapi dengan kolam renang pribadi.
Oh iya untuk posisi resort ini cukup jauh dari kota Manado sekitar kurang lebih 1 jam",4,Positif
"Ini adalah salah satu hotel besar di tempat yang sempurna, tapi rasanya kelancungan. Sayangnya mengingatkankuakan di maui hotel yang pernah saya tinggal di dengan semua hiasan, tetapi tidak ada di sana. Orang-orang yang cukup baik, makanan adalah mbuah... Kami pergi untuk menemukan sesuatu yang lebih baik hari ini. Tidak bisa datang sejauh ini dan terjebak di sini...",2,Negatif
"Nginap disini bersama teman-teman kantor untuk workshop. Suasana yang sangat tenang, pemandangan laut yang indah, taman yang luas, dermaga kecil untuk berwisata ke Bunaken dan ada beberapa spot diving yang sangat indah dekat dermaga. 
Sangat cocok untuk liburan keluarga",4,Positif
"Aku tinggal untuk satu malam di sini dan aku mencintai renang & lounge, pemandangan dari lobi ke dermaga adalah indah, baik snorkeling, makanan lezat, nice restaurant & kamar, lobi sangat bagus. Resort terbaik pernah. Direkomendasikan...",4,Positif
"saya menginap di grand menabrak Resot untuk satu malam. Ci 14 juni co 15 juni. Itu adalah bersenang-senang tastic. Lobi adalah besar, makanan yang sempurna, kamar bersih, indah menginap di bunaken
semua staf yang sangat membantu dan ramah.
saya ingin tinggal di sini lagi dan untuk pelancong lain recommeded. :)",5,Positif
Aku tinggal di hotel ini hampir setiap tahun untuk tujuan menyelam dengan rekan-rekan saya... hotel ini sangat menyenangkan dengan layanan dan lokasi. Kamar telah direnovasi dan sekarang! Properti ini baru dan ini adalah satu-satunya properti yang memiliki akses langsung ke bunaken secara pribadi... aku mencintai untuk menginap lagi tahun depan dan terima kasih atas bantuan anda selama malam saya menginap!,5,Positif
"Hotel yang jauh dari kota dan jalan yang sedikit rusak. Tapi pas sampai, ga nyangka hotel ini keren banget. Buat nenangin diri, dengan kamar yang luas, balkon dengan pemandangan pool dan gunung, ada speed boat ke Bunaken cuma 10 menit. Restaurant yang menyajikan makanan enak. Pas nya buat yang santai dan relaxing moment. Dan menyebrang dari sini ke Bunaken lebih cepat daripada lewat pelabuhan Manado.",5,Positif
"Pertama-tama, terima kasih khusus untuk Ireinne Tomuka dari mengelola staf yang sangat membantu di organisasi pernikahan kami. Istri saya dan saya memiliki pernikahan kami di sana karena itu adalah masih di pre-opening. Pada mei 2014. Kami memiliki layanan besar dan makanan yang baik di pesta pernikahan kami. Mereka juga melakukan pekerjaan yang menakjubkan dalam mengatur sebuah pesta luar ruangan, tapi ganti yang ke dalam ruangan pesta karena cuaca tidak di pihak kita. 

Kamar, kolam renang, restoran semua bersih. Ini adalah tempat yang bagus untuk tinggal dan pecinta alam aquiet. Tidak sampai di sana jika anda ingin tindakan kota. 

Saya tidak akan merekomendasikan hotel ini untuk minggu tinggal sebagai ada tidak begitu banyak aktivitas dan menu restoran adalah agak terbatas. Tapi itu pasti tempat yang menakjubkan untuk akhir pekan menginap dan diving center yang bagus!",5,Positif
"Lokasi hotel memang terletak agak jauh dari pusat kota, namun jika anda membutuhkan ketenangan tidak menjadi masalah. Entrancenya sangat menarik, sayang perletakan lobby agak 'aneh' sehingga sedikit membingungkan (mungkin karena terbiasa dengan alur hotel sebelumnya). Proses check-in yang cepat, pelayanan yang baik. Kamar baik, sangat nyaman. Makanan cukup enak dan variatif. Kolam renangnya bagus dan nyaman digunakan pada pagi dan sore hari. Dekat dengan Bunaken.",4,Positif
"Saya menginap di hotel ini selama lima malam untuk menyelam di laut di sekitar. Hotelnya masih dalam proses renovasi dan saya tidak ingin melihat rusak bata sepanjang jalan ke dermaga, tetapi terbuka senyum dari staf hotel membuat saya tinggal sangat santai dan menyenangkan. Kamar sangat sederhana tapi bersih dan cukup luas. Sangat mudah bagi saya untuk menggunakan wifi di kamar. Hotel ini sangat dianjurkan untuk penyelam.",4,Positif
Grand luley adalah tempat yang bagus. Reservasi saya menghubungi staf sangat membantu dan bagus. Membantu untuk mempersiapkan kue ulang tahun untuk saya dan adikku. Jarak dari kota dan bandara adalah benar-benar jauh. Hanya cocok jika anda ingin menghabiskan hari di resort.,4,Positif
"Kita berlima berangkat dari Makassar untuk menyelam di Bunaken dan menginap di hotel ini semalam (kamar sudah penuh untuk malam berikutnya). Lokasi hotel yang jauh dari kota cukup menyulitkan untuk keluar di malam hari apalagi bila tidak ada kendaraan. Resort ini juga masih sedang membangun pub/bar-nya saat kita menginap di situ sehingga tidak ada hiburan di malam hari. Bila sudah jadi, termasuk penataan taman dan dive center yang baru, hotel ini akan sangat menarik untuk dikunjungi lagi. Front desk dan petugas di dive center ramah dan sangat membantu. Hanya saja, sepertinya sedikit kurang koordinasi sebab ada bill di dive center yang salah hitung saat kita akan check out. Overall, bila Anda ingin mencari pengalaman berlibur yang tenang, tempat ini cocok untuk dikunjungi. Apalagi dari segi jarak ke Pulau Bunaken, dari resort ini sangat dekat.",3,Negatif
"Saya tinggal di resort ini untuk total 5 hari pada perjalanan solo untuk menghilangkan kepenatan dan memulihkan energi. Resor ini adalah jauh dari kota, di seberang menakjubkan bunaken, manado tua dan siladen situs menyelam. Resort ini memiliki dermaga pribadi (layak dikunjungi untuk pagi dan malam berjalan - dengan pemandangan matahari terbenam) dan sendiri armada kapal selam serta tim menyelam yang menakjubkan. Yang harus dilakukan di sini adalah menyelam jelas, tim selam yang akan melayani kebutuhan anda. Menyelam di sini sangat luar biasa, dan hotel mengatur kunjungan wisata di sekitar pulau.

Hotel ini memiliki potensi yang bagus untuk memperbesar dan saat ini di tengah-tengah banyak renovasi serta konstruksi beberapa menarik fasilitas termasuk dua lantai bar berikutnya ke pohon besar, yang menawarkan pemandangan matahari terbenam yang besar.

Staf di sini sangat ramah dan hangat, dengan manajer umum yang menawarkan sambutan pribadi. Jika anda mencari untuk melarikan diri dari kota, tetapi tetap terhubung dengan kota manado (hotel ini menawarkan layanan antar-jemput gratis ke kota sekali sehari) hotel ini adalah untuk anda. Melakukan namun perlu dicatat bahwa akses wifi yang saat ini hanya tersedia di lobi dan restoran. Pasti layak dikunjungi!",4,Positif
"Untuk fasilitas di hotel ini cukup lengkap, ada kolam renang, bathub, outbond, cafe, dsb. Letaknya terletak jauh dari kota, jadi hotel ini paling bagus untuk orang yang tidak suka kebisingan kota, suasanya asri. Kelebihan dari hotel ini adalah dekat dengan taman laut Bunaken yang sangat indah. Untuk pelayanannya saya rasa standart dengan makanan breakfast juga yang standart. Kamarnya juga masih standart tapi cukup nyaman.",3,Negatif
"Saya dan istri saya menginap (Honeymoon) di hotel ini selama 3 malam,sejak tgl 16 - 18 Feb 14.Hotel nya bagus,suasananya sangat nyaman,Pemandangannya Luar biasa karena hotel ini lgsng berhdpan dengan pantai.Kami juga mengunjungi Pulau Bunaken yg hanya 15 Menit perjalannannya dr hotel ini dgn mnggunakn Speedboat yg di sediakan oleh pihak hotel.Hotel ini sedang dalam tahap Renovasi besar2an namun tidak mengurangi kenyamanan para guest yg mnginap di hotel ini.saya berhrp bisa kmbali kesini lg suatu saat nti.Anda layak tuk Mencoba mengunjungi dan bhkn menginap di Hotel ini,tentunya tdk sendirian dan hrs dgn psngan anda atau dgn keluarga anda agar lbh terasa.",4,Positif
"Kamar yang luas dan bersih, perabot yang baru&terawat, hanya kurang jam dinding(akan sempurna jika tersedia hairdryer). Pelayanan yang sangat baik, mulai dari front office hingga restaurant, sangat ramah dan murah senyum. Makanan di Luley sangat baik kualitasnya sepanjang hari, terutama sapi bumbu RW-nya.

Luley dive center, luar biasa. Kru yang sangat baik, ramah, profesional, dan bersahabat membuat kami serasa diving bersama keluarga. Sebagai scubadiver pemula, diving didampingi divemaster-intruktur yang sangat berpengalaman membuat semakin bersemangat, tanpa rasa takut karena mereka berhasil menyalurkan sedikit pengetahuan dan pengalaman mereka.

Secara keseluruhan menginap dan diving disini merupakan pengalaman yang sangat menyenangkan, tidak sabar untuk datang kembali saat renovasi telah selesai dan semua fasilitas dapat dinikmati.",4,Positif
"Kami menginap di sini selama 2 malam dan merasa kecewa saat pertama kali datang karena melihat bahwa resor sedang dalam perbaikan besar - tidak ada kolam renang, tidak ada lobi yang layak, berjalan menyusuri trotoar yang sedang dalam perbaikan....
Namun kamar yang kami tinggali baru saja selesai direnovasi dan staf hotel menempatkan kami di tingkat teratas yang memiliki pemadangan bagus. Kamarnya sangat nyaman, kasur dan bantal yang baik serta dilengkapi dengan air panas, jadi kami cukup puas.

Karena baru 1 restoran yang beroperasi, pilihan makanannya masih terbatas. Namun pada pukul 16.30 kami berhasil mendapatkan shuttle gratis ke Megamall di kota Manado dan kemudian makan malam di sana - di malam pertama, kami berjalan ke Raja Satay di dekat Megamall, makanannya sangat enak. Di malam kedua, kami pergi ke Wisata Bahari di depan laut dan meskipun tempat itu bukan merupakan tempat perhentian shuttle hotel, sopirnya berbaik hati mengantarkan kami ke sana meskipun hanya ada 1 penumpang lain. :) Wisata Bahari memiliki makanan laut yang enak dan segar, direkomendasikan oleh Doan, staf resepsionis Grand Luley, yang sangat ramah dan ringan tangan.

Kami melakukan penyelaman Discover Scuba bersama Thalassa yang kami temukan secara sambung jaring (online). Beberapa tahun yang lalu, Thalassa berada di Grand Luley/dahulu Santika namun mereka memutuskan untuk pindah ke tempat mereka sendiri setelah Grand Luley membentuk dan mengoperasikan penyelaman yang dijadikan hak milik mereka sendiri. Kami baru mengetahuinya 2 hari setelah memesan tempat sebelum kami berkunjung ke sini namun untungnya Thalassa berhasil menjemput kami ke resor penyelaman mereka yang berjarak 10 menit. Kami sangat menikmati penyelaman bersama Thalassa yang sangat nikmat juga personelnya yang sangat ramah dan profesional serta tampak mencintai pekerjaan mereka, terutama Simone yang sangat menarik dan memiliki kegairahan untuk menyelam yang tinggi. Kami sangat merekomendasikan Thalassa.

Bagaimanapun juga, Grand Luley memiliki operasi dan pelindung pelabuhannya sendiri. Pada pagi hari sebelum terbang, kami mencoba selam permukaan (snorkelling) ke Bunaken bersama pusat penyelaman Grand Luley dan menjadi pengalaman yang menyenangkan. Kami diberikan pemandu selam dan ketika saya merasa tidak nyaman di laut, ia berhasil memandu saya untuk mengatasinya. Terima kasih!

Sarapan hari pertama di Grand Luley sangat mengerikan karena sosis dan makanan-makanan panas seperti nasi goreng dan bakmi sudah dingin dan menggumpal... Namun sarapan hari kedua sudah lebih baik dengan menu chicken nugget yang dipotong seukuran jari serta ikan goreng lokal. Di hari pertama, croissant-nya terasa dingin dan keras, namun rasa croissan cokelat dan roti keju Denmark di hari kedua enak. Jadi kualitasnya tidak konsisten... Kami berharap pada renovasi besar ini mereka menambah pilihan sarapan agar para tamu merasa lebih diperhatikan.

Namun secara keseluruhan, para staf yang baik dan ramah (terutama staf resepsionis) serta shuttle gratis dapat menebus ketidaknyamanan renovasi. Jika yang anda perlukan hanyalah kamar yang nyaman, tempat ini direkomendasikan terlebih mereka memberikan diskon selama masa renovasi.",4,Positif
"Kami menginap di sini selama 2 malam. Kami pergi dalam sebuah kelompok yang terdiri dari 7 orang dewasa dan 1 bayi. 

Lokasi hotel ini terletak di titik terdekat dengan pulau Bunaken. Resor ini juga memunyai Pusat Penyelaman. Selama kami menginap, hotel ini sedang dalam renovasi.
Namun mereka masih memberikan layanan yang baik dan sangat ringan tangan,
Air yang terdapat di kamar mandi merupakan air laut, yang berarti berasa asin. Tapi bagi saya, hal ini lebih membuat kami merasakan liburan di pantai. 
Semua kamar didesain memiliki pemandangan terbaik Pulau Bunaken dan Pulau Manado Tua.

Sedikit improvisasi yang perlu dilakukan adalah ketersediaan menu masakan lokal di sarapan prasmanan. Terlalu banyak makanan internasional. 

Tidak ada yang menarik di malam hari karena resor ini agak terpencil. Namun setiap hari, pada pukul 16.30, mereka menyediakan layanan shuttle ke Megamall, di kota dan mereka akan menjemput anda kembali sekitar pukul 20.00. Jaraknya tidak jauh, namun terkadang terjadi kemacetan di pusat kota.",4,Positif
"Pelayanan yg sangat buruk dan tidak ramah!
1. Resepsionis ACUH saat kami tiba d counter, hingga beberapa MENIT sampai kami yg mrnegur dluan!
2. Saat menyapa hanya mngucpkan 'MAU APA?' tanpa salam DLL.
3. Setelah Check-in, tidak ada info mengenai lokasi kamar, kami langsung tnya, kamarnya dimana? Dan di jawab dengan 'Naik tangga, nanti ""MUNGKIN"" akan ketemu' jawaban macam apa ini?????? 

Jujur sy sebelumnya tidak terlalu menggubris hal2 seperti ini terjadi di hotel kecil seperti ini, sy mengerti standardnya pasti di bawah hotel2 bintang 5 yg ada d manado.. tapi sungguh tidak menyangka resepsionisnya tidak punya etiket sebagai penerima tamu, merrka yg harusnya memberi kesan BAIK untuk setiap tamu yg mau nginap d hotel.

Sebagai info, karena sangking parah pelayanan yg sy terima, review ini sy tulis SESAAT SETELAH MASUK KE KAMAR.

Tolong di training lagi para staffnya agar bisa belajar sopan santun.
SUNGGUH SANGAT TIDAK DI REKOMENDASIKAN NGINAP D SINI.",1,Negatif
"Kami tiba tepat sebelum Tahun Baru, dapur ditutup sehingga kami mengalami kesulitan untuk menemukan sesuatu untuk dimakan di Tomohon. Ruangan itu di blok baru tidak ada air panas, bukan ujung dunia kecuali cuacanya tidak bagus jadi agak dingin. Staf tidak berbicara bahasa Inggris yang sangat baik tetapi pemilik dapat dipanggil untuk berkomunikasi apa pun yang Anda butuhkan. Posisi sempurna jika Anda memiliki transportasi meskipun taksi dapat disebut tidak ada masalah, peta google tidak benar sehingga kami memiliki pekerjaan menemukannya. Kami bertemu dengan pemilik keponakan dan teman-teman dan menghabiskan malam yang indah dengan mereka bahkan berdandan dalam kostum tradisional Korea.
Kamar luas dan bersih didekorasi dengan standar tinggi, wifi fantastis dan TV pilihan sarapan yang baik selama Anda suka sedikit bumbu!
Terima kasih untuk pengalaman menginap yang menyenangkan.",5,Positif
"bersama keluarga mengambil 2 kamar yang konek door nya membuat saya sekeluarga leluasa bermain dan bergembira dalam room suite yang bersih, wifi tercepat, keramahan receptionist, makan yang enak dan dijamin halal, balkon untuk melihat view gunung lokon yang pas sekali untuk foto selfi, sambil nikmati kopi dipagi hari sekaligus melihat view gunung lokon yang cantik dipagi hari, sayang sekali tidak ada kolam renang untuk anak anak bermain, tidak terdapat lounge untuk bernyanyi sambil diiringi keyboard, (mungkin yang dijual adalah keheningan bagi tamu) secara umum BEST AT TOMOHON CITY",5,Positif
"Bila Anda berkunjung ke Kota Tomohon, cobalah menginap disini, hotelnya kecil namun asri dan nyaman, dengan latar belakang G. Lokon. Anda juga tidak perlu pendingin udara karena hotel ini berada diketinggian sekitar 800 mdpl. Kira2 berjarak 5 km dari pusat kota Tomohon. 1.5 km dari hotel ini ada Mahawu retreat yg dapat dipakai untuk tempat meeting ataupun workshop. Internet free dan breakfast ala lokal.",4,Positif
"Hotel itu sendiri adalah sempurna bagi saya, kamar memiliki TV, AC, minibar, tempat tidur nyaman yang besar, dengan kamar mandi yang sangat bagus dengan segala sesuatu bekerja benar-benar baik, dan pemandangan yang indah dari hutan pegunungan hanya keluar dari jendela lantai 2 nd. Setelah 9 jam di wanita berbicara bahasa Inggris dengan baik. Dan dia sangat membantu dan menyenangkan untuk berbicara dengan. Staf memiliki terbatas Inggris. Tetapi l tidak keluhan mengenai hal itu. Itu setengah jam berjalan kaki ke jalan utama, dan sekitar $1 untuk mendapatkan taksi kembali ke Little Blue mikrolet Jhoanies. Pada waktu untuk sarapan atau hilang. Secara keseluruhan, tinggal yang sangat menyenangkan.",4,Positif
"Hotel ini bersih, rapi, dan nyaman, terletak di pegunungan/bukit  yang adem, tidak perlu AC saat tidur. Membuka jendela terlihat gunung Lokon sangat dekat. Kamar cukup luas, pelayanan staf ramah, layak dicoba.",4,Positif
"Sudah 4x kami menginap di jhoanie. Untuk ukuran hotel di daerah, jhoanie paling bagus. Standard kamar tidak kalah dengan yg di kota. Kamar bersih , sprei bersih , kamar mandi bersih, handuk pun bagus. Breakfast sederhana , namun cukup keterima di lidah. Order pisang goreng sambal roa pun enak. Suasana sangat nyaman, sejuk, dan tenang. Kemarin kami datang, jhoanie sedang pembangunan menambah kapasitas kamar. Ada restoran baru jg, the velvet. Sukses untuk jhoanie.",5,Positif
"Mari kita mulai dengan positif, lokasi, Tomohon adalah tempat yang bagus dekat dengan beberapa pemandangan yang indah juga dari di mana hotel ini terletak. Ini adalah hotel yang cukup, sampai beberapa tamu buka pintu itu dan mulai berbicara di lorong. 

hari pertama aku terbangun dua kali, pada dasarnya anda bisa mendengar semua yang dikatakan di lorong, kamar memiliki tidak ada suara sama sekali. (ini terjadi hanya pada akhir pekan ketika ada banyak tamu), bahkan Bell resepsionis di lantai dasar Anda akan mendengar di lantai kedua. 

kamar yang lebih mendasar. Saya tidak akan menyebut mereka bersih, dinding telah retak di mana-mana, dan ada yang memukul nyamuk di dinding kamar mandi. Setidaknya tempat tidur yang bersih. 

Toilet memiliki kursi penyemprotan air tapi setelah saya menggunakan mereka tidak ada yang datang. Saya menemukan tempat ini tidak terhubung dan Anda perlu menggunakan alat penyemprot yang lain untuk itu. 

Wifi adalah sangat sederhana, jangan berharap untuk menikmati layanan video online. 

aC menutup ketika Anda mematikan lampu di lorong, sehingga baik tidur dengan AC dan lampu mati atau dengan AC dan lampu di. Tidak tidur dengan AC adalah pilihan karena itu membuat begitu banyak kebisingan itu akan membuat anda terjaga, untungnya itu tidak panas di tomohom. 

Harganya murah tapi untuk harga yang Anda akan tinggal di sebuah hotel bintang 4 di Manado, sehingga rasio harga kualitas ini tidak baik seperti kebanyakan menyarankan.",2,Negatif
"Ini adalah sederhana, tapi bersih dan nyaman, itu lebih dari cukup disediakan untuk tidur malam yang baik dan pertemuan dengan rekan kerja. 

Kamar saya besar dan memiliki pemandangan luar biasa ke gunung berapi Empung - walaupun berkonperensi tersembunyi di awan. Di hari yang cerah itu akan menjadi pemandangan yang luar biasa! Gratis botol air tersedia di kamar, yang tidak ber-ac, tetapi memiliki penggemar tersendiri. Aku tidak perlu baik. 

Makan malam adalah gaya prasmanan bersama dengan rekan-rekan saya. keluarga kami (seperti semua makanan indonesia) dan memuaskan.

Akan merekomendasikan hotel ini, terutama setelah gelap yang dari manado untuk menjelajahi negara ini.",4,Positif
"Nice, hotel modern yang terletak hanya di luar kota. jalan-jalan ke kota ini pendek dan melalui sawah. Akan merekomendasikan untuk malam yang murah kementerengan. Dapat merekomendasikan hotel ini untuk perjalanan ke pemandu wisata lokal. Pilihan yang baik untuk sarapan.",4,Positif
"Sarapan Kontinental
Kamar bersih
Kamar mandi dan toilet terpisah 
staf yang sangat ramah
Biaya kinerja baik
Memiliki generator yang kuat untuk menghentikan baitlett
Toilet pancuran yang unik

buruk poin
Terletak jauh dari kota
Sarapan tidak begitu baik
Tidak ada lemari es, bahkan kamar deluxe
Ketika saya pergi ke luar untuk makan malam, saya makan bersama dengan 1 motorpit.
Waktu itu hujan yang kuat, jadi dia menguatirkanku. Dan ia mengutus aku untuk restoran. Setelah aku mengambil makan malam, saat aku kembali ke hotel, ia juga datang dan mengambil saya.
Tidak terima kasih.",5,Positif
"Termasuk hotel baru jadi bangunan dan fasilitasnya masih bagus dan terawat. Kamarnya bersih, kamar mandi bagus dilengkapi air panas untuk cuaca Tomohon yang dingin. Pemandangan sekitarnya juga bagus. Hanya saja letaknya cukup jauh dan jalan menuju kesini masih sepi dan gelap, jadi agak sedikit horor kalau malam hari. Cocok untuk yang memang ingin jauh sejenak dari keramaian kota",3,Negatif
"Hal ini tidak hilton, tapi itu mungkin yang biasa Tomohon di. Tempat menginap yang sempurna untuk seseorang yang membutuhkan air panas dan ""kota-gaya"" kamar. Sangat bagus jika anda dapat mengendarai sepeda motor sebagai hotel ini cukup jauh dari kota dan objek wisata. 

Bagi anda yang menginginkan suasana yang lebih ""kasar"", tetapi dengan banyak lebih banyak petualangan. Saya akan merekomendasikan untuk menginap di mountain view. 

Hotel Jhoanie variasi tapi saya akan sangat merekomendasikan kepada siapa pun yang mencari pengalaman menginap yang nyaman di Tomohon.",4,Positif
"Pertama-tama, hotel ini tidak di mana google peta fumiture dan sebenarnya adalah jalan keluar dari kota. Tidak ada fasilitas di dekatnya. Ini adalah masalah besar bagi kami sampai kami sewa sepeda motor memakelari yang berurusan dengan seorang anggota staf. Setelah kita menjadi lebih mobile kami menikmati lokasi terpencil yang menghadap ke gunung mencekokkan. Lokon. 
Kamar dan seluruh hotel benar-benar-benar besar, setiap hari. Shower air panas datang sebagai standar dan ada udara terbuka yang indah teras dengan pemandangan yang luar biasa. Stafnya ramah tetapi bantuan tentang wisata, restoran dll bisa napas. Sarapan sangat miskin dan makan malam terbatas dan mahal. 
Untuk harga, kami akan merekomendasikan hotel ini selama anda menyadari itu kekurangan dan jika anda memiliki transportasi anda sendiri. 
Jika anda menginap jangan lewatkan bukit doa tepat di seberang hotel.",4,Positif
"Setelah tinggal di ratusan hotel di indonesia selama bertahun-tahun, ini harus menjadi hotel Jhoanie tebersih kemapanan saya telah melihat. Saya dan istri saya tinggal 3 malam di sini dan tidak bisa kesalahan layanan.",4,Positif
"Saya mengunjungi untuk satu hari hanya Tomohon, hotel ini telah direkomendasikan. Saya memilih kamar deluxe dengan gunung. Pemandangan jendela Lokon, ini lanskap. Aku tidak butuh itu, hanya membuka jendela dan kemudian segar dan udara sejuk datang. Kami dapat mengunjungi bukit doa tempat terletak di depan hotel, taman yang indah dan mengagumkan pemandangan lanskap Tomohon city dari atas bukit.",5,Positif
"Agak sulit untuk menemukan tempat yang baik untuk tinggal di tomohon, beberapa tempat ditutup bahkan informasi masih ada oleh browsing di internet. Saya sedikit khawatir tentang tidak akan mendapatkan tempat untuk menginap malam itu. Setelah melihat-lihat akhirnya menemukan Jhoanie hotel di 11 malam. Kamar cukup besar dengan kamar mandi yang bagus. Tidak ada ac karena tempat ini cukup dingin di highland. Pemandangan yang menakjubkan saat membuka jendela di pagi hari dengan gunung sebagai latar belakang lokon. Menakjubkan!
Saya menyarankan untuk menginap di tempat ini jika anda mengunjungi kota tomohon.",4,Positif
"Ini adalah hotel yang bagus terletak dengan masuk ke bukit doa. Tempat ini sangat bersih, kamar mandi modern dan mandi besar dan bak mandi 

Tempat tidur cadangan yang tersedia untuk anak-anak 

Executive suite kamar yang luas, mudah untuk memiliki tambahan lounge pengunjung di kamar

Wifi nya sedikit tambal sulam di kali tetapi bekerja jika tidak besar 

Staf sangat menyenangkan dan pergi keluar jalan mereka untuk membantu di mana mungkin",5,Positif
"Jhoani hotel adalah salah satu hotel terbaik yg ada di tomohon,hotel ini termasuk unik dan special karena hotel ini terletak di bukit yg di kelilingi oleh pepohonan yg asri serta berhadapan langsung dengan Gunung Api LOKON yg Membuat hotel ini sangat eksotis.saya menginap selama 3 malam di hotel ini...saya sangat puas dgn lanscape yg ada di sekitar hotel ini...Amazing.hanya beberapa hal yg harus di perhatikan yaitu; variant menu sarapan pagi dan akses internetnya yg sering bermasalah.saya berharap suatu saat saya bisa kembali menginap di hotel ini.silahkan anda mencoba hotel ini.",3,Negatif
"Kami menghabiskan satu malam di johanie hotel di 14 agustus dan semuanya sempurna. Hotel ini cukup baru, kamar besar dan nyaman. Dan kamar mandi memiliki mandi besar dengan air panas.

Bagian penerima tamu sangat baik dengan kami, dia membantu kami memesan restoran untuk makan malam, dia menjemput kami ke pasar hari setelah dll.

Satu-satunya kekurangan dari johanie hotel adalah bahwa agak jauh dari pusat kota. Untuk ke sana, anda perlu untuk pergi dengan ojek atau mobil pribadi.",5,Positif
Untuk ke 3 kalinya saya menginap disini. Fasilitas masih tetap seperti yang dulu namun dari sisi pelayanan semakain baik. Walaupun menginap di masa pandemi covid-19 tetapi manajemen tetap menjaga standar kesehatan pencegahan covid. Makanannya juga terasa lebih lezat...,5,Positif
"Small resort dan berlokasi di pedesaan dan langsung berbatasan dengan rumah warga. Pelayanan baik, kamar bersih, dan akan kembali menginap disini. Untuk membawa minuman beralkohol dari luar hotel dikenakan charge.",5,Positif
